tokenizer,n,digits,tokens
Qwen2.5,7945,4,4
Qwen2.5,7946,4,4
Qwen2.5,7947,4,4
Qwen2.5,7948,4,4
Qwen2.5,7949,4,4
Qwen2.5,7950,4,4
Qwen2.5,7951,4,4
Qwen2.5,7952,4,4
Qwen2.5,7953,4,4
Qwen2.5,7954,4,4
Qwen2.5,7955,4,4
Qwen2.5,7956,4,4
Qwen2.5,7957,4,4
Qwen2.5,7958,4,4
Qwen2.5,7959,4,4
Qwen2.5,7960,4,4
Qwen2.5,7961,4,4
Qwen2.5,7962,4,4
Qwen2.5,7963,4,4
Qwen2.5,7964,4,4
Qwen2.5,7965,4,4
Qwen2.5,7966,4,4
Qwen2.5,7967,4,4
Qwen2.5,7968,4,4
Qwen2.5,7969,4,4
Qwen2.5,7970,4,4
Qwen2.5,7971,4,4
Qwen2.5,7972,4,4
Qwen2.5,7973,4,4
Qwen2.5,7974,4,4
Qwen2.5,7975,4,4
Qwen2.5,7976,4,4
Qwen2.5,7977,4,4
Qwen2.5,7978,4,4
Qwen2.5,7979,4,4
Qwen2.5,7980,4,4
Qwen2.5,7981,4,4
Qwen2.5,7982,4,4
Qwen2.5,7983,4,4
Qwen2.5,7984,4,4
Qwen2.5,7985,4,4
Qwen2.5,7986,4,4
Qwen2.5,7987,4,4
Qwen2.5,7988,4,4
Qwen2.5,7989,4,4
Qwen2.5,7990,4,4
Qwen2.5,7991,4,4
Qwen2.5,7992,4,4
Qwen2.5,7993,4,4
Qwen2.5,7994,4,4
Qwen2.5,7995,4,4
Qwen2.5,7996,4,4
Qwen2.5,7997,4,4
Qwen2.5,7998,4,4
Qwen2.5,7999,4,4
Qwen2.5,8000,4,4
Qwen2.5,8001,4,4
Qwen2.5,8002,4,4
Qwen2.5,8003,4,4
Qwen2.5,8004,4,4
Qwen2.5,8005,4,4
Qwen2.5,8006,4,4
Qwen2.5,8007,4,4
Qwen2.5,8008,4,4
Qwen2.5,8009,4,4
Qwen2.5,8010,4,4
Qwen2.5,8011,4,4
Qwen2.5,8012,4,4
Qwen2.5,8013,4,4
Qwen2.5,8014,4,4
Qwen2.5,8015,4,4
Qwen2.5,8016,4,4
Qwen2.5,8017,4,4
Qwen2.5,8018,4,4
Qwen2.5,8019,4,4
Qwen2.5,8020,4,4
Qwen2.5,8021,4,4
Qwen2.5,8022,4,4
Qwen2.5,8023,4,4
Qwen2.5,8024,4,4
Qwen2.5,8025,4,4
Qwen2.5,8026,4,4
Qwen2.5,8027,4,4
Qwen2.5,8028,4,4
Qwen2.5,8029,4,4
Qwen2.5,8030,4,4
Qwen2.5,8031,4,4
Qwen2.5,8032,4,4
Qwen2.5,8033,4,4
Qwen2.5,8034,4,4
Qwen2.5,8035,4,4
Qwen2.5,8036,4,4
Qwen2.5,8037,4,4
Qwen2.5,8038,4,4
Qwen2.5,8039,4,4
Qwen2.5,8040,4,4
Qwen2.5,8041,4,4
Qwen2.5,8042,4,4
Qwen2.5,8043,4,4
Qwen2.5,8044,4,4
Qwen2.5,8045,4,4
Qwen2.5,8046,4,4
Qwen2.5,8047,4,4
Qwen2.5,8048,4,4
Qwen2.5,8049,4,4
Qwen2.5,8050,4,4
Qwen2.5,8051,4,4
Qwen2.5,8052,4,4
Qwen2.5,8053,4,4
Qwen2.5,8054,4,4
Qwen2.5,8055,4,4
Qwen2.5,8056,4,4
Qwen2.5,8057,4,4
Qwen2.5,8058,4,4
Qwen2.5,8059,4,4
Qwen2.5,8060,4,4
Qwen2.5,8061,4,4
Qwen2.5,8062,4,4
Qwen2.5,8063,4,4
Qwen2.5,8064,4,4
Qwen2.5,8065,4,4
Qwen2.5,8066,4,4
Qwen2.5,8067,4,4
Qwen2.5,8068,4,4
Qwen2.5,8069,4,4
Qwen2.5,8070,4,4
Qwen2.5,8071,4,4
Qwen2.5,8072,4,4
Qwen2.5,8073,4,4
Qwen2.5,8074,4,4
Qwen2.5,8075,4,4
Qwen2.5,8076,4,4
Qwen2.5,8077,4,4
Qwen2.5,8078,4,4
Qwen2.5,8079,4,4
Qwen2.5,8080,4,4
Qwen2.5,8081,4,4
Qwen2.5,8082,4,4
Qwen2.5,8083,4,4
Qwen2.5,8084,4,4
Qwen2.5,8085,4,4
Qwen2.5,8086,4,4
Qwen2.5,8087,4,4
Qwen2.5,8088,4,4
Qwen2.5,8089,4,4
Qwen2.5,8090,4,4
Qwen2.5,8091,4,4
Qwen2.5,8092,4,4
Qwen2.5,8093,4,4
Qwen2.5,8094,4,4
Qwen2.5,8095,4,4
Qwen2.5,8096,4,4
Qwen2.5,8097,4,4
Qwen2.5,8098,4,4
Qwen2.5,8099,4,4
Qwen2.5,8100,4,4
Qwen2.5,8101,4,4
Qwen2.5,8102,4,4
Qwen2.5,8103,4,4
Qwen2.5,8104,4,4
Qwen2.5,8105,4,4
Qwen2.5,8106,4,4
Qwen2.5,8107,4,4
Qwen2.5,8108,4,4
Qwen2.5,8109,4,4
Qwen2.5,8110,4,4
Qwen2.5,8111,4,4
Qwen2.5,8112,4,4
Qwen2.5,8113,4,4
Qwen2.5,8114,4,4
Qwen2.5,8115,4,4
Qwen2.5,8116,4,4
Qwen2.5,8117,4,4
Qwen2.5,8118,4,4
Qwen2.5,8119,4,4
Qwen2.5,8120,4,4
Qwen2.5,8121,4,4
Qwen2.5,8122,4,4
Qwen2.5,8123,4,4
Qwen2.5,8124,4,4
Qwen2.5,8125,4,4
Qwen2.5,8126,4,4
Qwen2.5,8127,4,4
Qwen2.5,8128,4,4
Qwen2.5,8129,4,4
Qwen2.5,8130,4,4
Qwen2.5,8131,4,4
Qwen2.5,8132,4,4
Qwen2.5,8133,4,4
Qwen2.5,8134,4,4
Qwen2.5,8135,4,4
Qwen2.5,8136,4,4
Qwen2.5,8137,4,4
Qwen2.5,8138,4,4
Qwen2.5,8139,4,4
Qwen2.5,8140,4,4
Qwen2.5,8141,4,4
Qwen2.5,8142,4,4
Qwen2.5,8143,4,4
Qwen2.5,8144,4,4
Qwen2.5,8145,4,4
Qwen2.5,8146,4,4
Qwen2.5,8147,4,4
Qwen2.5,8148,4,4
Qwen2.5,8149,4,4
Qwen2.5,8150,4,4
Qwen2.5,8151,4,4
Qwen2.5,8152,4,4
Qwen2.5,8153,4,4
Qwen2.5,8154,4,4
Qwen2.5,8155,4,4
Qwen2.5,8156,4,4
Qwen2.5,8157,4,4
Qwen2.5,8158,4,4
Qwen2.5,8159,4,4
Qwen2.5,8160,4,4
Qwen2.5,8161,4,4
Qwen2.5,8162,4,4
Qwen2.5,8163,4,4
Qwen2.5,8164,4,4
Qwen2.5,8165,4,4
Qwen2.5,8166,4,4
Qwen2.5,8167,4,4
Qwen2.5,8168,4,4
Qwen2.5,8169,4,4
Qwen2.5,8170,4,4
Qwen2.5,8171,4,4
Qwen2.5,8172,4,4
Qwen2.5,8173,4,4
Qwen2.5,8174,4,4
Qwen2.5,8175,4,4
Qwen2.5,8176,4,4
Qwen2.5,8177,4,4
Qwen2.5,8178,4,4
Qwen2.5,8179,4,4
Qwen2.5,8180,4,4
Qwen2.5,8181,4,4
Qwen2.5,8182,4,4
Qwen2.5,8183,4,4
Qwen2.5,8184,4,4
Qwen2.5,8185,4,4
Qwen2.5,8186,4,4
Qwen2.5,8187,4,4
Qwen2.5,8188,4,4
Qwen2.5,8189,4,4
Qwen2.5,8190,4,4
Qwen2.5,8191,4,4
Qwen2.5,8192,4,4
Qwen2.5,8193,4,4
Qwen2.5,8194,4,4
Qwen2.5,8195,4,4
Qwen2.5,8196,4,4
Qwen2.5,8197,4,4
Qwen2.5,8198,4,4
Qwen2.5,8199,4,4
Qwen2.5,8200,4,4
Qwen2.5,8201,4,4
Qwen2.5,8202,4,4
Qwen2.5,8203,4,4
Qwen2.5,8204,4,4
Qwen2.5,8205,4,4
Qwen2.5,8206,4,4
Qwen2.5,8207,4,4
Qwen2.5,8208,4,4
Qwen2.5,8209,4,4
Qwen2.5,8210,4,4
Qwen2.5,8211,4,4
Qwen2.5,8212,4,4
Qwen2.5,8213,4,4
Qwen2.5,8214,4,4
Qwen2.5,8215,4,4
Qwen2.5,8216,4,4
Qwen2.5,8217,4,4
Qwen2.5,8218,4,4
Qwen2.5,8219,4,4
Qwen2.5,8220,4,4
Qwen2.5,8221,4,4
Qwen2.5,8222,4,4
Qwen2.5,8223,4,4
Qwen2.5,8224,4,4
Qwen2.5,8225,4,4
Qwen2.5,8226,4,4
Qwen2.5,8227,4,4
Qwen2.5,8228,4,4
Qwen2.5,8229,4,4
Qwen2.5,8230,4,4
Qwen2.5,8231,4,4
Qwen2.5,8232,4,4
Qwen2.5,8233,4,4
Qwen2.5,8234,4,4
Qwen2.5,8235,4,4
Qwen2.5,8236,4,4
Qwen2.5,8237,4,4
Qwen2.5,8238,4,4
Qwen2.5,8239,4,4
Qwen2.5,8240,4,4
Qwen2.5,8241,4,4
Qwen2.5,8242,4,4
Qwen2.5,8243,4,4
Qwen2.5,8244,4,4
Qwen2.5,8245,4,4
Qwen2.5,8246,4,4
Qwen2.5,8247,4,4
Qwen2.5,8248,4,4
Qwen2.5,8249,4,4
Qwen2.5,8250,4,4
Qwen2.5,8251,4,4
Qwen2.5,8252,4,4
Qwen2.5,8253,4,4
Qwen2.5,8254,4,4
Qwen2.5,8255,4,4
Qwen2.5,8256,4,4
Qwen2.5,8257,4,4
Qwen2.5,8258,4,4
Qwen2.5,8259,4,4
Qwen2.5,8260,4,4
Qwen2.5,8261,4,4
Qwen2.5,8262,4,4
Qwen2.5,8263,4,4
Qwen2.5,8264,4,4
Qwen2.5,8265,4,4
Qwen2.5,8266,4,4
Qwen2.5,8267,4,4
Qwen2.5,8268,4,4
Qwen2.5,8269,4,4
Qwen2.5,8270,4,4
Qwen2.5,8271,4,4
Qwen2.5,8272,4,4
Qwen2.5,8273,4,4
Qwen2.5,8274,4,4
Qwen2.5,8275,4,4
Qwen2.5,8276,4,4
Qwen2.5,8277,4,4
Qwen2.5,8278,4,4
Qwen2.5,8279,4,4
Qwen2.5,8280,4,4
Qwen2.5,8281,4,4
Qwen2.5,8282,4,4
Qwen2.5,8283,4,4
Qwen2.5,8284,4,4
Qwen2.5,8285,4,4
Qwen2.5,8286,4,4
Qwen2.5,8287,4,4
Qwen2.5,8288,4,4
Qwen2.5,8289,4,4
Qwen2.5,8290,4,4
Qwen2.5,8291,4,4
Qwen2.5,8292,4,4
Qwen2.5,8293,4,4
Qwen2.5,8294,4,4
Qwen2.5,8295,4,4
Qwen2.5,8296,4,4
Qwen2.5,8297,4,4
Qwen2.5,8298,4,4
Qwen2.5,8299,4,4
Qwen2.5,8300,4,4
Qwen2.5,8301,4,4
Qwen2.5,8302,4,4
Qwen2.5,8303,4,4
Qwen2.5,8304,4,4
Qwen2.5,8305,4,4
Qwen2.5,8306,4,4
Qwen2.5,8307,4,4
Qwen2.5,8308,4,4
Qwen2.5,8309,4,4
Qwen2.5,8310,4,4
Qwen2.5,8311,4,4
Qwen2.5,8312,4,4
Qwen2.5,8313,4,4
Qwen2.5,8314,4,4
Qwen2.5,8315,4,4
Qwen2.5,8316,4,4
Qwen2.5,8317,4,4
Qwen2.5,8318,4,4
Qwen2.5,8319,4,4
Qwen2.5,8320,4,4
Qwen2.5,8321,4,4
Qwen2.5,8322,4,4
Qwen2.5,8323,4,4
Qwen2.5,8324,4,4
Qwen2.5,8325,4,4
Qwen2.5,8326,4,4
Qwen2.5,8327,4,4
Qwen2.5,8328,4,4
Qwen2.5,8329,4,4
Qwen2.5,8330,4,4
Qwen2.5,8331,4,4
Qwen2.5,8332,4,4
Qwen2.5,8333,4,4
Qwen2.5,8334,4,4
Qwen2.5,8335,4,4
Qwen2.5,8336,4,4
Qwen2.5,8337,4,4
Qwen2.5,8338,4,4
Qwen2.5,8339,4,4
Qwen2.5,8340,4,4
Qwen2.5,8341,4,4
Qwen2.5,8342,4,4
Qwen2.5,8343,4,4
Qwen2.5,8344,4,4
Qwen2.5,8345,4,4
Qwen2.5,8346,4,4
Qwen2.5,8347,4,4
Qwen2.5,8348,4,4
Qwen2.5,8349,4,4
Qwen2.5,8350,4,4
Qwen2.5,8351,4,4
Qwen2.5,8352,4,4
Qwen2.5,8353,4,4
Qwen2.5,8354,4,4
Qwen2.5,8355,4,4
Qwen2.5,8356,4,4
Qwen2.5,8357,4,4
Qwen2.5,8358,4,4
Qwen2.5,8359,4,4
Qwen2.5,8360,4,4
Qwen2.5,8361,4,4
Qwen2.5,8362,4,4
Qwen2.5,8363,4,4
Qwen2.5,8364,4,4
Qwen2.5,8365,4,4
Qwen2.5,8366,4,4
Qwen2.5,8367,4,4
Qwen2.5,8368,4,4
Qwen2.5,8369,4,4
Qwen2.5,8370,4,4
Qwen2.5,8371,4,4
Qwen2.5,8372,4,4
Qwen2.5,8373,4,4
Qwen2.5,8374,4,4
Qwen2.5,8375,4,4
Qwen2.5,8376,4,4
Qwen2.5,8377,4,4
Qwen2.5,8378,4,4
Qwen2.5,8379,4,4
Qwen2.5,8380,4,4
Qwen2.5,8381,4,4
Qwen2.5,8382,4,4
Qwen2.5,8383,4,4
Qwen2.5,8384,4,4
Qwen2.5,8385,4,4
Qwen2.5,8386,4,4
Qwen2.5,8387,4,4
Qwen2.5,8388,4,4
Qwen2.5,8389,4,4
Qwen2.5,8390,4,4
Qwen2.5,8391,4,4
Qwen2.5,8392,4,4
Qwen2.5,8393,4,4
Qwen2.5,8394,4,4
Qwen2.5,8395,4,4
Qwen2.5,8396,4,4
Qwen2.5,8397,4,4
Qwen2.5,8398,4,4
Qwen2.5,8399,4,4
Qwen2.5,8400,4,4
Qwen2.5,8401,4,4
Qwen2.5,8402,4,4
Qwen2.5,8403,4,4
Qwen2.5,8404,4,4
Qwen2.5,8405,4,4
Qwen2.5,8406,4,4
Qwen2.5,8407,4,4
Qwen2.5,8408,4,4
Qwen2.5,8409,4,4
Qwen2.5,8410,4,4
Qwen2.5,8411,4,4
Qwen2.5,8412,4,4
Qwen2.5,8413,4,4
Qwen2.5,8414,4,4
Qwen2.5,8415,4,4
Qwen2.5,8416,4,4
Qwen2.5,8417,4,4
Qwen2.5,8418,4,4
Qwen2.5,8419,4,4
Qwen2.5,8420,4,4
Qwen2.5,8421,4,4
Qwen2.5,8422,4,4
Qwen2.5,8423,4,4
Qwen2.5,8424,4,4
Qwen2.5,8425,4,4
Qwen2.5,8426,4,4
Qwen2.5,8427,4,4
Qwen2.5,8428,4,4
Qwen2.5,8429,4,4
Qwen2.5,8430,4,4
Qwen2.5,8431,4,4
Qwen2.5,8432,4,4
Qwen2.5,8433,4,4
Qwen2.5,8434,4,4
Qwen2.5,8435,4,4
Qwen2.5,8436,4,4
Qwen2.5,8437,4,4
Qwen2.5,8438,4,4
Qwen2.5,8439,4,4
Qwen2.5,8440,4,4
Qwen2.5,8441,4,4
Qwen2.5,8442,4,4
Qwen2.5,8443,4,4
Qwen2.5,8444,4,4
Qwen2.5,8445,4,4
Qwen2.5,8446,4,4
Qwen2.5,8447,4,4
Qwen2.5,8448,4,4
Qwen2.5,8449,4,4
Qwen2.5,8450,4,4
Qwen2.5,8451,4,4
Qwen2.5,8452,4,4
Qwen2.5,8453,4,4
Qwen2.5,8454,4,4
Qwen2.5,8455,4,4
Qwen2.5,8456,4,4
Qwen2.5,8457,4,4
Qwen2.5,8458,4,4
Qwen2.5,8459,4,4
Qwen2.5,8460,4,4
Qwen2.5,8461,4,4
Qwen2.5,8462,4,4
Qwen2.5,8463,4,4
Qwen2.5,8464,4,4
Qwen2.5,8465,4,4
Qwen2.5,8466,4,4
Qwen2.5,8467,4,4
Qwen2.5,8468,4,4
Qwen2.5,8469,4,4
Qwen2.5,8470,4,4
Qwen2.5,8471,4,4
Qwen2.5,8472,4,4
Qwen2.5,8473,4,4
Qwen2.5,8474,4,4
Qwen2.5,8475,4,4
Qwen2.5,8476,4,4
Qwen2.5,8477,4,4
Qwen2.5,8478,4,4
Qwen2.5,8479,4,4
Qwen2.5,8480,4,4
Qwen2.5,8481,4,4
Qwen2.5,8482,4,4
Qwen2.5,8483,4,4
Qwen2.5,8484,4,4
Qwen2.5,8485,4,4
Qwen2.5,8486,4,4
Qwen2.5,8487,4,4
Qwen2.5,8488,4,4
Qwen2.5,8489,4,4
Qwen2.5,8490,4,4
Qwen2.5,8491,4,4
Qwen2.5,8492,4,4
Qwen2.5,8493,4,4
Qwen2.5,8494,4,4
Qwen2.5,8495,4,4
Qwen2.5,8496,4,4
Qwen2.5,8497,4,4
Qwen2.5,8498,4,4
Qwen2.5,8499,4,4
Qwen2.5,8500,4,4
Qwen2.5,8501,4,4
Qwen2.5,8502,4,4
Qwen2.5,8503,4,4
Qwen2.5,8504,4,4
Qwen2.5,8505,4,4
Qwen2.5,8506,4,4
Qwen2.5,8507,4,4
Qwen2.5,8508,4,4
Qwen2.5,8509,4,4
Qwen2.5,8510,4,4
Qwen2.5,8511,4,4
Qwen2.5,8512,4,4
Qwen2.5,8513,4,4
Qwen2.5,8514,4,4
Qwen2.5,8515,4,4
Qwen2.5,8516,4,4
Qwen2.5,8517,4,4
Qwen2.5,8518,4,4
Qwen2.5,8519,4,4
Qwen2.5,8520,4,4
Qwen2.5,8521,4,4
Qwen2.5,8522,4,4
Qwen2.5,8523,4,4
Qwen2.5,8524,4,4
Qwen2.5,8525,4,4
Qwen2.5,8526,4,4
Qwen2.5,8527,4,4
Qwen2.5,8528,4,4
Qwen2.5,8529,4,4
Qwen2.5,8530,4,4
Qwen2.5,8531,4,4
Qwen2.5,8532,4,4
Qwen2.5,8533,4,4
Qwen2.5,8534,4,4
Qwen2.5,8535,4,4
Qwen2.5,8536,4,4
Qwen2.5,8537,4,4
Qwen2.5,8538,4,4
Qwen2.5,8539,4,4
Qwen2.5,8540,4,4
Qwen2.5,8541,4,4
Qwen2.5,8542,4,4
Qwen2.5,8543,4,4
Qwen2.5,8544,4,4
Qwen2.5,8545,4,4
Qwen2.5,8546,4,4
Qwen2.5,8547,4,4
Qwen2.5,8548,4,4
Qwen2.5,8549,4,4
Qwen2.5,8550,4,4
Qwen2.5,8551,4,4
Qwen2.5,8552,4,4
Qwen2.5,8553,4,4
Qwen2.5,8554,4,4
Qwen2.5,8555,4,4
Qwen2.5,8556,4,4
Qwen2.5,8557,4,4
Qwen2.5,8558,4,4
Qwen2.5,8559,4,4
Qwen2.5,8560,4,4
Qwen2.5,8561,4,4
Qwen2.5,8562,4,4
Qwen2.5,8563,4,4
Qwen2.5,8564,4,4
Qwen2.5,8565,4,4
Qwen2.5,8566,4,4
Qwen2.5,8567,4,4
Qwen2.5,8568,4,4
Qwen2.5,8569,4,4
Qwen2.5,8570,4,4
Qwen2.5,8571,4,4
Qwen2.5,8572,4,4
Qwen2.5,8573,4,4
Qwen2.5,8574,4,4
Qwen2.5,8575,4,4
Qwen2.5,8576,4,4
Qwen2.5,8577,4,4
Qwen2.5,8578,4,4
Qwen2.5,8579,4,4
Qwen2.5,8580,4,4
Qwen2.5,8581,4,4
Qwen2.5,8582,4,4
Qwen2.5,8583,4,4
Qwen2.5,8584,4,4
Qwen2.5,8585,4,4
Qwen2.5,8586,4,4
Qwen2.5,8587,4,4
Qwen2.5,8588,4,4
Qwen2.5,8589,4,4
Qwen2.5,8590,4,4
Qwen2.5,8591,4,4
Qwen2.5,8592,4,4
Qwen2.5,8593,4,4
Qwen2.5,8594,4,4
Qwen2.5,8595,4,4
Qwen2.5,8596,4,4
Qwen2.5,8597,4,4
Qwen2.5,8598,4,4
Qwen2.5,8599,4,4
Qwen2.5,8600,4,4
Qwen2.5,8601,4,4
Qwen2.5,8602,4,4
Qwen2.5,8603,4,4
Qwen2.5,8604,4,4
Qwen2.5,8605,4,4
Qwen2.5,8606,4,4
Qwen2.5,8607,4,4
Qwen2.5,8608,4,4
Qwen2.5,8609,4,4
Qwen2.5,8610,4,4
Qwen2.5,8611,4,4
Qwen2.5,8612,4,4
Qwen2.5,8613,4,4
Qwen2.5,8614,4,4
Qwen2.5,8615,4,4
Qwen2.5,8616,4,4
Qwen2.5,8617,4,4
Qwen2.5,8618,4,4
Qwen2.5,8619,4,4
Qwen2.5,8620,4,4
Qwen2.5,8621,4,4
Qwen2.5,8622,4,4
Qwen2.5,8623,4,4
Qwen2.5,8624,4,4
Qwen2.5,8625,4,4
Qwen2.5,8626,4,4
Qwen2.5,8627,4,4
Qwen2.5,8628,4,4
Qwen2.5,8629,4,4
Qwen2.5,8630,4,4
Qwen2.5,8631,4,4
Qwen2.5,8632,4,4
Qwen2.5,8633,4,4
Qwen2.5,8634,4,4
Qwen2.5,8635,4,4
Qwen2.5,8636,4,4
Qwen2.5,8637,4,4
Qwen2.5,8638,4,4
Qwen2.5,8639,4,4
Qwen2.5,8640,4,4
Qwen2.5,8641,4,4
Qwen2.5,8642,4,4
Qwen2.5,8643,4,4
Qwen2.5,8644,4,4
Qwen2.5,8645,4,4
Qwen2.5,8646,4,4
Qwen2.5,8647,4,4
Qwen2.5,8648,4,4
Qwen2.5,8649,4,4
Qwen2.5,8650,4,4
Qwen2.5,8651,4,4
Qwen2.5,8652,4,4
Qwen2.5,8653,4,4
Qwen2.5,8654,4,4
Qwen2.5,8655,4,4
Qwen2.5,8656,4,4
Qwen2.5,8657,4,4
Qwen2.5,8658,4,4
Qwen2.5,8659,4,4
Qwen2.5,8660,4,4
Qwen2.5,8661,4,4
Qwen2.5,8662,4,4
Qwen2.5,8663,4,4
Qwen2.5,8664,4,4
Qwen2.5,8665,4,4
Qwen2.5,8666,4,4
Qwen2.5,8667,4,4
Qwen2.5,8668,4,4
Qwen2.5,8669,4,4
Qwen2.5,8670,4,4
Qwen2.5,8671,4,4
Qwen2.5,8672,4,4
Qwen2.5,8673,4,4
Qwen2.5,8674,4,4
Qwen2.5,8675,4,4
Qwen2.5,8676,4,4
Qwen2.5,8677,4,4
Qwen2.5,8678,4,4
Qwen2.5,8679,4,4
Qwen2.5,8680,4,4
Qwen2.5,8681,4,4
Qwen2.5,8682,4,4
Qwen2.5,8683,4,4
Qwen2.5,8684,4,4
Qwen2.5,8685,4,4
Qwen2.5,8686,4,4
Qwen2.5,8687,4,4
Qwen2.5,8688,4,4
Qwen2.5,8689,4,4
Qwen2.5,8690,4,4
Qwen2.5,8691,4,4
Qwen2.5,8692,4,4
Qwen2.5,8693,4,4
Qwen2.5,8694,4,4
Qwen2.5,8695,4,4
Qwen2.5,8696,4,4
Qwen2.5,8697,4,4
Qwen2.5,8698,4,4
Qwen2.5,8699,4,4
Qwen2.5,8700,4,4
Qwen2.5,8701,4,4
Qwen2.5,8702,4,4
Qwen2.5,8703,4,4
Qwen2.5,8704,4,4
Qwen2.5,8705,4,4
Qwen2.5,8706,4,4
Qwen2.5,8707,4,4
Qwen2.5,8708,4,4
Qwen2.5,8709,4,4
Qwen2.5,8710,4,4
Qwen2.5,8711,4,4
Qwen2.5,8712,4,4
Qwen2.5,8713,4,4
Qwen2.5,8714,4,4
Qwen2.5,8715,4,4
Qwen2.5,8716,4,4
Qwen2.5,8717,4,4
Qwen2.5,8718,4,4
Qwen2.5,8719,4,4
Qwen2.5,8720,4,4
Qwen2.5,8721,4,4
Qwen2.5,8722,4,4
Qwen2.5,8723,4,4
Qwen2.5,8724,4,4
Qwen2.5,8725,4,4
Qwen2.5,8726,4,4
Qwen2.5,8727,4,4
Qwen2.5,8728,4,4
Qwen2.5,8729,4,4
Qwen2.5,8730,4,4
Qwen2.5,8731,4,4
Qwen2.5,8732,4,4
Qwen2.5,8733,4,4
Qwen2.5,8734,4,4
Qwen2.5,8735,4,4
Qwen2.5,8736,4,4
Qwen2.5,8737,4,4
Qwen2.5,8738,4,4
Qwen2.5,8739,4,4
Qwen2.5,8740,4,4
Qwen2.5,8741,4,4
Qwen2.5,8742,4,4
Qwen2.5,8743,4,4
Qwen2.5,8744,4,4
Qwen2.5,8745,4,4
Qwen2.5,8746,4,4
Qwen2.5,8747,4,4
Qwen2.5,8748,4,4
Qwen2.5,8749,4,4
Qwen2.5,8750,4,4
Qwen2.5,8751,4,4
Qwen2.5,8752,4,4
Qwen2.5,8753,4,4
Qwen2.5,8754,4,4
Qwen2.5,8755,4,4
Qwen2.5,8756,4,4
Qwen2.5,8757,4,4
Qwen2.5,8758,4,4
Qwen2.5,8759,4,4
Qwen2.5,8760,4,4
Qwen2.5,8761,4,4
Qwen2.5,8762,4,4
Qwen2.5,8763,4,4
Qwen2.5,8764,4,4
Qwen2.5,8765,4,4
Qwen2.5,8766,4,4
Qwen2.5,8767,4,4
Qwen2.5,8768,4,4
Qwen2.5,8769,4,4
Qwen2.5,8770,4,4
Qwen2.5,8771,4,4
Qwen2.5,8772,4,4
Qwen2.5,8773,4,4
Qwen2.5,8774,4,4
Qwen2.5,8775,4,4
Qwen2.5,8776,4,4
Qwen2.5,8777,4,4
Qwen2.5,8778,4,4
Qwen2.5,8779,4,4
Qwen2.5,8780,4,4
Qwen2.5,8781,4,4
Qwen2.5,8782,4,4
Qwen2.5,8783,4,4
Qwen2.5,8784,4,4
Qwen2.5,8785,4,4
Qwen2.5,8786,4,4
Qwen2.5,8787,4,4
Qwen2.5,8788,4,4
Qwen2.5,8789,4,4
Qwen2.5,8790,4,4
Qwen2.5,8791,4,4
Qwen2.5,8792,4,4
Qwen2.5,8793,4,4
Qwen2.5,8794,4,4
Qwen2.5,8795,4,4
Qwen2.5,8796,4,4
Qwen2.5,8797,4,4
Qwen2.5,8798,4,4
Qwen2.5,8799,4,4
Qwen2.5,8800,4,4
Qwen2.5,8801,4,4
Qwen2.5,8802,4,4
Qwen2.5,8803,4,4
Qwen2.5,8804,4,4
Qwen2.5,8805,4,4
Qwen2.5,8806,4,4
Qwen2.5,8807,4,4
Qwen2.5,8808,4,4
Qwen2.5,8809,4,4
Qwen2.5,8810,4,4
Qwen2.5,8811,4,4
Qwen2.5,8812,4,4
Qwen2.5,8813,4,4
Qwen2.5,8814,4,4
Qwen2.5,8815,4,4
Qwen2.5,8816,4,4
Qwen2.5,8817,4,4
Qwen2.5,8818,4,4
Qwen2.5,8819,4,4
Qwen2.5,8820,4,4
Qwen2.5,8821,4,4
Qwen2.5,8822,4,4
Qwen2.5,8823,4,4
Qwen2.5,8824,4,4
Qwen2.5,8825,4,4
Qwen2.5,8826,4,4
Qwen2.5,8827,4,4
Qwen2.5,8828,4,4
Qwen2.5,8829,4,4
Qwen2.5,8830,4,4
Qwen2.5,8831,4,4
Qwen2.5,8832,4,4
Qwen2.5,8833,4,4
Qwen2.5,8834,4,4
Qwen2.5,8835,4,4
Qwen2.5,8836,4,4
Qwen2.5,8837,4,4
Qwen2.5,8838,4,4
Qwen2.5,8839,4,4
Qwen2.5,8840,4,4
Qwen2.5,8841,4,4
Qwen2.5,8842,4,4
Qwen2.5,8843,4,4
Qwen2.5,8844,4,4
Qwen2.5,8845,4,4
Qwen2.5,8846,4,4
Qwen2.5,8847,4,4
Qwen2.5,8848,4,4
Qwen2.5,8849,4,4
Qwen2.5,8850,4,4
Qwen2.5,8851,4,4
Qwen2.5,8852,4,4
Qwen2.5,8853,4,4
Qwen2.5,8854,4,4
Qwen2.5,8855,4,4
Qwen2.5,8856,4,4
Qwen2.5,8857,4,4
Qwen2.5,8858,4,4
Qwen2.5,8859,4,4
Qwen2.5,8860,4,4
Qwen2.5,8861,4,4
Qwen2.5,8862,4,4
Qwen2.5,8863,4,4
Qwen2.5,8864,4,4
Qwen2.5,8865,4,4
Qwen2.5,8866,4,4
Qwen2.5,8867,4,4
Qwen2.5,8868,4,4
Qwen2.5,8869,4,4
Qwen2.5,8870,4,4
Qwen2.5,8871,4,4
Qwen2.5,8872,4,4
Qwen2.5,8873,4,4
Qwen2.5,8874,4,4
Qwen2.5,8875,4,4
Qwen2.5,8876,4,4
